CustomerID,FirstName,LastName,Email,Phone,TotalSpent,Frequency,Recency,HighValue
1710,Jane,Smith,user1710@example.com,1234567891710,393.36,1.0,710.0,1
1711,John,Brown,user1711@example.com,1234567891711,0.0,0.0,714.0,0
1712,Alex,Williams,user1712@example.com,1234567891712,0.0,0.0,714.0,0
1713,Jane,Brown,user1713@example.com,1234567891713,0.0,0.0,714.0,0
1714,Alex,Johnson,user1714@example.com,1234567891714,0.0,0.0,714.0,0
1715,Emily,Jones,user1715@example.com,1234567891715,0.0,0.0,714.0,0
1716,Alex,Williams,user1716@example.com,1234567891716,0.0,0.0,714.0,0
1717,John,Williams,user1717@example.com,1234567891717,0.0,0.0,714.0,0
1718,Chris,Smith,user1718@example.com,1234567891718,0.0,0.0,714.0,0
1719,Chris,Jones,user1719@example.com,1234567891719,0.0,0.0,714.0,0
1720,Emily,Brown,user1720@example.com,1234567891720,0.0,0.0,714.0,0
1721,Alex,Brown,user1721@example.com,1234567891721,0.0,0.0,714.0,0
1722,Emily,Jones,user1722@example.com,1234567891722,0.0,0.0,714.0,0
1723,Chris,Brown,user1723@example.com,1234567891723,9.68,1.0,694.0,0
1724,Emily,Jones,user1724@example.com,1234567891724,0.0,0.0,714.0,0
1725,Chris,Smith,user1725@example.com,1234567891725,0.0,0.0,714.0,0
1726,Jane,Williams,user1726@example.com,1234567891726,0.0,0.0,714.0,0
1727,Emily,Williams,user1727@example.com,1234567891727,0.0,0.0,714.0,0
1728,Alex,Brown,user1728@example.com,1234567891728,0.0,0.0,714.0,0
1729,Emily,Jones,user1729@example.com,1234567891729,112.11,1.0,709.0,0
1730,Emily,Brown,user1730@example.com,1234567891730,0.0,0.0,714.0,0
1731,Alex,Brown,user1731@example.com,1234567891731,0.0,0.0,714.0,0
1732,Chris,Johnson,user1732@example.com,1234567891732,405.37,1.0,694.0,1
1733,Chris,Williams,user1733@example.com,1234567891733,0.0,0.0,714.0,0
1734,Jane,Johnson,user1734@example.com,1234567891734,0.0,0.0,714.0,0
1735,Chris,Johnson,user1735@example.com,1234567891735,232.03,1.0,691.0,0
1736,Emily,Smith,user1736@example.com,1234567891736,221.09,1.0,691.0,0
1737,Alex,Jones,user1737@example.com,1234567891737,0.0,0.0,714.0,0
1738,Chris,Johnson,user1738@example.com,1234567891738,0.0,0.0,714.0,0
1739,John,Johnson,user1739@example.com,1234567891739,238.95,1.0,703.0,0
1740,Emily,Johnson,user1740@example.com,1234567891740,0.0,0.0,714.0,0
1741,Jane,Brown,user1741@example.com,1234567891741,388.94,1.0,705.0,1
1742,Emily,Williams,user1742@example.com,1234567891742,0.0,0.0,714.0,0
1743,Jane,Brown,user1743@example.com,1234567891743,0.0,0.0,714.0,0
1744,Jane,Williams,user1744@example.com,1234567891744,0.0,0.0,714.0,0
1745,Chris,Johnson,user1745@example.com,1234567891745,0.0,0.0,714.0,0
1746,Chris,Johnson,user1746@example.com,1234567891746,382.86,1.0,693.0,1
1747,Alex,Williams,user1747@example.com,1234567891747,0.0,0.0,714.0,0
1748,Jane,Smith,user1748@example.com,1234567891748,0.0,0.0,714.0,0
1749,Jane,Williams,user1749@example.com,1234567891749,0.0,0.0,714.0,0
1750,Alex,Williams,user1750@example.com,1234567891750,0.0,0.0,714.0,0
1751,Chris,Williams,user1751@example.com,1234567891751,0.0,0.0,714.0,0
1752,Jane,Jones,user1752@example.com,1234567891752,0.0,0.0,714.0,0
1753,John,Williams,user1753@example.com,1234567891753,0.0,0.0,714.0,0
1754,Alex,Johnson,user1754@example.com,1234567891754,411.59,1.0,703.0,1
1755,Emily,Williams,user1755@example.com,1234567891755,0.0,0.0,714.0,0
1756,Chris,Williams,user1756@example.com,1234567891756,118.3,1.0,711.0,0
1757,Emily,Johnson,user1757@example.com,1234567891757,0.0,0.0,714.0,0
1758,Jane,Brown,user1758@example.com,1234567891758,76.17,1.0,709.0,0
1759,John,Jones,user1759@example.com,1234567891759,0.0,0.0,714.0,0
1760,Chris,Brown,user1760@example.com,1234567891760,0.0,0.0,714.0,0
1761,Emily,Johnson,user1761@example.com,1234567891761,305.52,1.0,697.0,0
1762,Jane,Williams,user1762@example.com,1234567891762,0.0,0.0,714.0,0
1763,John,Jones,user1763@example.com,1234567891763,0.0,0.0,714.0,0
1764,John,Brown,user1764@example.com,1234567891764,0.0,0.0,714.0,0
1765,John,Smith,user1765@example.com,1234567891765,0.0,0.0,714.0,0
1766,John,Brown,user1766@example.com,1234567891766,0.0,0.0,714.0,0
1767,John,Smith,user1767@example.com,1234567891767,0.0,0.0,714.0,0
1768,Emily,Brown,user1768@example.com,1234567891768,487.31,1.0,683.0,1
1769,Jane,Williams,user1769@example.com,1234567891769,0.0,0.0,714.0,0
1770,Emily,Johnson,user1770@example.com,1234567891770,0.0,0.0,714.0,0
1771,Alex,Johnson,user1771@example.com,1234567891771,0.0,0.0,714.0,0
1772,Chris,Brown,user1772@example.com,1234567891772,0.0,0.0,714.0,0
1773,John,Jones,user1773@example.com,1234567891773,206.84,1.0,701.0,0
1774,John,Brown,user1774@example.com,1234567891774,0.0,0.0,714.0,0
1775,Emily,Jones,user1775@example.com,1234567891775,0.0,0.0,714.0,0
1776,John,Williams,user1776@example.com,1234567891776,0.0,0.0,714.0,0
1777,Jane,Brown,user1777@example.com,1234567891777,0.0,0.0,714.0,0
1778,John,Johnson,user1778@example.com,1234567891778,0.0,0.0,714.0,0
1779,Alex,Johnson,user1779@example.com,1234567891779,0.0,0.0,714.0,0
1780,Emily,Brown,user1780@example.com,1234567891780,0.0,0.0,714.0,0
1781,Emily,Johnson,user1781@example.com,1234567891781,438.71,1.0,711.0,1
1782,Chris,Jones,user1782@example.com,1234567891782,44.0,1.0,692.0,0
1783,John,Brown,user1783@example.com,1234567891783,0.0,0.0,714.0,0
1784,Emily,Smith,user1784@example.com,1234567891784,0.0,0.0,714.0,0
1785,Alex,Brown,user1785@example.com,1234567891785,0.0,0.0,714.0,0
1786,John,Johnson,user1786@example.com,1234567891786,0.0,0.0,714.0,0
1787,Emily,Jones,user1787@example.com,1234567891787,0.0,0.0,714.0,0
1788,Jane,Smith,user1788@example.com,1234567891788,0.0,0.0,714.0,0
1789,Chris,Smith,user1789@example.com,1234567891789,0.0,0.0,714.0,0
1790,Emily,Williams,user1790@example.com,1234567891790,0.0,0.0,714.0,0
1791,John,Smith,user1791@example.com,1234567891791,163.25,1.0,698.0,0
1792,John,Johnson,user1792@example.com,1234567891792,0.0,0.0,714.0,0
1793,Chris,Johnson,user1793@example.com,1234567891793,0.0,0.0,714.0,0
1794,Chris,Brown,user1794@example.com,1234567891794,0.0,0.0,714.0,0
1795,John,Brown,user1795@example.com,1234567891795,0.0,0.0,714.0,0
1796,Emily,Johnson,user1796@example.com,1234567891796,0.0,0.0,714.0,0
1797,Alex,Smith,user1797@example.com,1234567891797,359.78,1.0,709.0,1
1798,Alex,Brown,user1798@example.com,1234567891798,0.0,0.0,714.0,0
1799,Alex,Williams,user1799@example.com,1234567891799,351.66,1.0,701.0,1
1800,Jane,Johnson,user1800@example.com,1234567891800,0.0,0.0,714.0,0
1801,John,Smith,user1801@example.com,1234567891801,0.0,0.0,714.0,0
1802,Alex,Brown,user1802@example.com,1234567891802,0.0,0.0,714.0,0
1803,Emily,Brown,user1803@example.com,1234567891803,0.0,0.0,714.0,0
1804,Chris,Smith,user1804@example.com,1234567891804,0.0,0.0,714.0,0
1805,Chris,Williams,user1805@example.com,1234567891805,0.0,0.0,714.0,0
1806,Alex,Jones,user1806@example.com,1234567891806,0.0,0.0,714.0,0
1807,Jane,Brown,user1807@example.com,1234567891807,0.0,0.0,714.0,0
1808,Alex,Johnson,user1808@example.com,1234567891808,0.0,0.0,714.0,0
1809,Chris,Williams,user1809@example.com,1234567891809,0.0,0.0,714.0,0
1810,Alex,Jones,user1810@example.com,1234567891810,0.0,0.0,714.0,0
1811,Jane,Brown,user1811@example.com,1234567891811,0.0,0.0,714.0,0
1812,Emily,Smith,user1812@example.com,1234567891812,0.0,0.0,714.0,0
1813,Jane,Williams,user1813@example.com,1234567891813,430.57,1.0,693.0,1
1814,Jane,Williams,user1814@example.com,1234567891814,109.0,1.0,701.0,0
1815,Alex,Jones,user1815@example.com,1234567891815,0.0,0.0,714.0,0
1816,Jane,Johnson,user1816@example.com,1234567891816,0.0,0.0,714.0,0
1817,Chris,Smith,user1817@example.com,1234567891817,0.0,0.0,714.0,0
1818,Jane,Williams,user1818@example.com,1234567891818,365.92,1.0,681.0,1
1819,Alex,Williams,user1819@example.com,1234567891819,0.0,0.0,714.0,0
1820,Emily,Smith,user1820@example.com,1234567891820,0.0,0.0,714.0,0
1821,Alex,Williams,user1821@example.com,1234567891821,0.0,0.0,714.0,0
1822,Jane,Brown,user1822@example.com,1234567891822,0.0,0.0,714.0,0
1823,Jane,Johnson,user1823@example.com,1234567891823,0.0,0.0,714.0,0
1824,Emily,Jones,user1824@example.com,1234567891824,0.0,0.0,714.0,0
1825,Alex,Brown,user1825@example.com,1234567891825,0.0,0.0,714.0,0
1826,Alex,Williams,user1826@example.com,1234567891826,0.0,0.0,714.0,0
1827,Chris,Jones,user1827@example.com,1234567891827,0.0,0.0,714.0,0
1828,Chris,Smith,user1828@example.com,1234567891828,0.0,0.0,714.0,0
1829,John,Johnson,user1829@example.com,1234567891829,411.62,2.0,682.0,1
1830,Emily,Johnson,user1830@example.com,1234567891830,0.0,0.0,714.0,0
1831,Alex,Brown,user1831@example.com,1234567891831,0.0,0.0,714.0,0
1832,Jane,Williams,user1832@example.com,1234567891832,0.0,0.0,714.0,0
1833,Alex,Brown,user1833@example.com,1234567891833,384.42,1.0,695.0,1
1834,Chris,Brown,user1834@example.com,1234567891834,8.79,1.0,714.0,0
1835,Emily,Smith,user1835@example.com,1234567891835,26.52,1.0,691.0,0
1836,John,Jones,user1836@example.com,1234567891836,0.0,0.0,714.0,0
1837,Emily,Jones,user1837@example.com,1234567891837,0.0,0.0,714.0,0
1838,Jane,Jones,user1838@example.com,1234567891838,0.0,0.0,714.0,0
1839,Emily,Williams,user1839@example.com,1234567891839,0.0,0.0,714.0,0
1840,Chris,Brown,user1840@example.com,1234567891840,0.0,0.0,714.0,0
1841,Emily,Smith,user1841@example.com,1234567891841,0.0,0.0,714.0,0
1842,John,Williams,user1842@example.com,1234567891842,0.0,0.0,714.0,0
1843,Jane,Smith,user1843@example.com,1234567891843,0.0,0.0,714.0,0
1844,Emily,Jones,user1844@example.com,1234567891844,0.0,0.0,714.0,0
1845,Emily,Williams,user1845@example.com,1234567891845,0.0,0.0,714.0,0
1846,Jane,Brown,user1846@example.com,1234567891846,0.0,0.0,714.0,0
1847,Chris,Johnson,user1847@example.com,1234567891847,0.0,0.0,714.0,0
1848,John,Williams,user1848@example.com,1234567891848,0.0,0.0,714.0,0
1849,John,Johnson,user1849@example.com,1234567891849,0.0,0.0,714.0,0
1850,Emily,Williams,user1850@example.com,1234567891850,44.46,1.0,687.0,0
1851,Chris,Williams,user1851@example.com,1234567891851,0.0,0.0,714.0,0
1852,Jane,Smith,user1852@example.com,1234567891852,44.57,1.0,701.0,0
1853,John,Smith,user1853@example.com,1234567891853,0.0,0.0,714.0,0
1854,Jane,Smith,user1854@example.com,1234567891854,0.0,0.0,714.0,0
1855,Chris,Brown,user1855@example.com,1234567891855,0.0,0.0,714.0,0
1856,Jane,Jones,user1856@example.com,1234567891856,0.0,0.0,714.0,0
1857,Emily,Brown,user1857@example.com,1234567891857,0.0,0.0,714.0,0
1858,Alex,Williams,user1858@example.com,1234567891858,255.18,1.0,687.0,0
1859,Alex,Williams,user1859@example.com,1234567891859,0.0,0.0,714.0,0
1860,Emily,Williams,user1860@example.com,1234567891860,0.0,0.0,714.0,0
1861,Emily,Brown,user1861@example.com,1234567891861,0.0,0.0,714.0,0
1862,Jane,Williams,user1862@example.com,1234567891862,0.0,0.0,714.0,0
1863,Alex,Brown,user1863@example.com,1234567891863,0.0,0.0,714.0,0
1864,John,Brown,user1864@example.com,1234567891864,0.0,0.0,714.0,0
1865,Alex,Williams,user1865@example.com,1234567891865,0.0,0.0,714.0,0
1866,John,Johnson,user1866@example.com,1234567891866,0.0,0.0,714.0,0
1867,Jane,Brown,user1867@example.com,1234567891867,0.0,0.0,714.0,0
1868,Chris,Smith,user1868@example.com,1234567891868,0.0,0.0,714.0,0
1869,Chris,Jones,user1869@example.com,1234567891869,0.0,0.0,714.0,0
1870,John,Williams,user1870@example.com,1234567891870,0.0,0.0,714.0,0
1871,Chris,Smith,user1871@example.com,1234567891871,0.0,0.0,714.0,0
1872,Chris,Brown,user1872@example.com,1234567891872,720.12,2.0,682.0,1
1873,Emily,Brown,user1873@example.com,1234567891873,0.0,0.0,714.0,0
1874,Chris,Johnson,user1874@example.com,1234567891874,0.0,0.0,714.0,0
1875,Emily,Brown,user1875@example.com,1234567891875,0.0,0.0,714.0,0
1876,Alex,Brown,user1876@example.com,1234567891876,0.0,0.0,714.0,0
1877,Emily,Johnson,user1877@example.com,1234567891877,0.0,0.0,714.0,0
1878,Alex,Brown,user1878@example.com,1234567891878,0.0,0.0,714.0,0
1879,Jane,Smith,user1879@example.com,1234567891879,246.12,1.0,688.0,0
1880,Emily,Williams,user1880@example.com,1234567891880,0.0,0.0,714.0,0
1881,Emily,Brown,user1881@example.com,1234567891881,0.0,0.0,714.0,0
1882,John,Johnson,user1882@example.com,1234567891882,0.0,0.0,714.0,0
1883,Chris,Williams,user1883@example.com,1234567891883,0.0,0.0,714.0,0
1884,John,Brown,user1884@example.com,1234567891884,0.0,0.0,714.0,0
1885,Jane,Williams,user1885@example.com,1234567891885,0.0,0.0,714.0,0
1886,John,Jones,user1886@example.com,1234567891886,0.0,0.0,714.0,0
1887,Chris,Smith,user1887@example.com,1234567891887,0.0,0.0,714.0,0
1888,Alex,Smith,user1888@example.com,1234567891888,0.0,0.0,714.0,0
1889,Emily,Johnson,user1889@example.com,1234567891889,0.0,0.0,714.0,0
1890,John,Johnson,user1890@example.com,1234567891890,0.0,0.0,714.0,0
1891,Alex,Williams,user1891@example.com,1234567891891,0.0,0.0,714.0,0
1892,Chris,Johnson,user1892@example.com,1234567891892,0.0,0.0,714.0,0
1893,Jane,Jones,user1893@example.com,1234567891893,0.0,0.0,714.0,0
1894,John,Johnson,user1894@example.com,1234567891894,253.4,1.0,683.0,0
1895,John,Brown,user1895@example.com,1234567891895,0.0,0.0,714.0,0
1896,Jane,Jones,user1896@example.com,1234567891896,0.0,0.0,714.0,0
1897,Alex,Brown,user1897@example.com,1234567891897,0.0,0.0,714.0,0
1898,John,Brown,user1898@example.com,1234567891898,0.0,0.0,714.0,0
1899,Emily,Brown,user1899@example.com,1234567891899,199.66,1.0,679.0,0
1900,John,Smith,user1900@example.com,1234567891900,84.29,1.0,673.0,0
1901,Chris,Jones,user1901@example.com,1234567891901,0.0,0.0,714.0,0
1902,Emily,Williams,user1902@example.com,1234567891902,0.0,0.0,714.0,0
1903,Jane,Williams,user1903@example.com,1234567891903,0.0,0.0,714.0,0
1904,John,Brown,user1904@example.com,1234567891904,0.0,0.0,714.0,0
1905,Emily,Williams,user1905@example.com,1234567891905,0.0,0.0,714.0,0
1906,Emily,Brown,user1906@example.com,1234567891906,84.69,1.0,712.0,0
1907,John,Jones,user1907@example.com,1234567891907,149.64,1.0,678.0,0
1908,Emily,Williams,user1908@example.com,1234567891908,228.31,1.0,697.0,0
1909,Jane,Jones,user1909@example.com,1234567891909,0.0,0.0,714.0,0
1910,Alex,Johnson,user1910@example.com,1234567891910,453.13,1.0,705.0,1
1911,Alex,Johnson,user1911@example.com,1234567891911,0.0,0.0,714.0,0
1912,Alex,Williams,user1912@example.com,1234567891912,0.0,0.0,714.0,0
1913,Jane,Brown,user1913@example.com,1234567891913,0.0,0.0,714.0,0
1914,John,Brown,user1914@example.com,1234567891914,0.0,0.0,714.0,0
1915,Emily,Johnson,user1915@example.com,1234567891915,475.82,1.0,696.0,1
1916,Chris,Johnson,user1916@example.com,1234567891916,0.0,0.0,714.0,0
1917,Chris,Johnson,user1917@example.com,1234567891917,0.0,0.0,714.0,0
1918,John,Williams,user1918@example.com,1234567891918,120.7,1.0,699.0,0
1919,Emily,Smith,user1919@example.com,1234567891919,0.0,0.0,714.0,0
1920,Emily,Smith,user1920@example.com,1234567891920,0.0,0.0,714.0,0
1921,John,Johnson,user1921@example.com,1234567891921,0.0,0.0,714.0,0
1922,Alex,Jones,user1922@example.com,1234567891922,0.0,0.0,714.0,0
1923,Jane,Williams,user1923@example.com,1234567891923,0.0,0.0,714.0,0
1924,Chris,Smith,user1924@example.com,1234567891924,0.0,0.0,714.0,0
1925,Jane,Jones,user1925@example.com,1234567891925,0.0,0.0,714.0,0
1926,Chris,Williams,user1926@example.com,1234567891926,398.86,1.0,708.0,1
1927,Alex,Smith,user1927@example.com,1234567891927,0.0,0.0,714.0,0
1928,Chris,Brown,user1928@example.com,1234567891928,0.0,0.0,714.0,0
1929,John,Johnson,user1929@example.com,1234567891929,0.0,0.0,714.0,0
1930,Chris,Brown,user1930@example.com,1234567891930,0.0,0.0,714.0,0
1931,John,Johnson,user1931@example.com,1234567891931,0.0,0.0,714.0,0
1932,John,Brown,user1932@example.com,1234567891932,0.0,0.0,714.0,0
1933,Alex,Brown,user1933@example.com,1234567891933,0.0,0.0,714.0,0
1934,Jane,Smith,user1934@example.com,1234567891934,0.0,0.0,714.0,0
1935,Chris,Brown,user1935@example.com,1234567891935,54.45,1.0,678.0,0
1936,Chris,Brown,user1936@example.com,1234567891936,0.0,0.0,714.0,0
1937,John,Williams,user1937@example.com,1234567891937,0.0,0.0,714.0,0
1938,Jane,Brown,user1938@example.com,1234567891938,0.0,0.0,714.0,0
1939,John,Jones,user1939@example.com,1234567891939,0.0,0.0,714.0,0
1940,Jane,Jones,user1940@example.com,1234567891940,494.66,1.0,694.0,1
1941,Jane,Smith,user1941@example.com,1234567891941,229.24,1.0,700.0,0
1942,Emily,Williams,user1942@example.com,1234567891942,0.0,0.0,714.0,0
1943,Jane,Smith,user1943@example.com,1234567891943,0.0,0.0,714.0,0
1944,Emily,Johnson,user1944@example.com,1234567891944,239.19,1.0,709.0,0
1945,Alex,Smith,user1945@example.com,1234567891945,0.0,0.0,714.0,0
1946,Emily,Jones,user1946@example.com,1234567891946,0.0,0.0,714.0,0
1947,Alex,Jones,user1947@example.com,1234567891947,87.28,1.0,705.0,0
1948,Chris,Brown,user1948@example.com,1234567891948,66.99,1.0,714.0,0
1949,Alex,Brown,user1949@example.com,1234567891949,0.0,0.0,714.0,0
1950,Alex,Smith,user1950@example.com,1234567891950,0.0,0.0,714.0,0
1951,Alex,Johnson,user1951@example.com,1234567891951,0.0,0.0,714.0,0
1952,John,Williams,user1952@example.com,1234567891952,0.0,0.0,714.0,0
1953,Alex,Smith,user1953@example.com,1234567891953,0.0,0.0,714.0,0
1954,Jane,Johnson,user1954@example.com,1234567891954,0.0,0.0,714.0,0
1955,Emily,Johnson,user1955@example.com,1234567891955,805.15,2.0,683.0,1
1956,Alex,Smith,user1956@example.com,1234567891956,0.0,0.0,714.0,0
1957,Jane,Jones,user1957@example.com,1234567891957,0.0,0.0,714.0,0
1958,Alex,Brown,user1958@example.com,1234567891958,47.33,1.0,698.0,0
1959,Alex,Smith,user1959@example.com,1234567891959,0.0,0.0,714.0,0
1960,Emily,Johnson,user1960@example.com,1234567891960,0.0,0.0,714.0,0
1961,Jane,Williams,user1961@example.com,1234567891961,0.0,0.0,714.0,0
1962,Jane,Jones,user1962@example.com,1234567891962,469.8,1.0,683.0,1
1963,Jane,Williams,user1963@example.com,1234567891963,0.0,0.0,714.0,0
1964,Alex,Williams,user1964@example.com,1234567891964,102.39,1.0,709.0,0
1965,Chris,Smith,user1965@example.com,1234567891965,0.0,0.0,714.0,0
1966,Emily,Johnson,user1966@example.com,1234567891966,213.91,1.0,694.0,0
1967,Emily,Brown,user1967@example.com,1234567891967,253.94,1.0,681.0,0
1968,Jane,Williams,user1968@example.com,1234567891968,0.0,0.0,714.0,0
1969,Jane,Brown,user1969@example.com,1234567891969,0.0,0.0,714.0,0
1970,Alex,Smith,user1970@example.com,1234567891970,0.0,0.0,714.0,0
1971,Chris,Brown,user1971@example.com,1234567891971,0.0,0.0,714.0,0
1972,Emily,Williams,user1972@example.com,1234567891972,0.0,0.0,714.0,0
1973,John,Smith,user1973@example.com,1234567891973,0.0,0.0,714.0,0
1974,Alex,Jones,user1974@example.com,1234567891974,0.0,0.0,714.0,0
1975,John,Jones,user1975@example.com,1234567891975,0.0,0.0,714.0,0
1976,Chris,Williams,user1976@example.com,1234567891976,0.0,0.0,714.0,0
1977,Jane,Brown,user1977@example.com,1234567891977,418.0,1.0,705.0,1
1978,John,Williams,user1978@example.com,1234567891978,0.0,0.0,714.0,0
1979,John,Brown,user1979@example.com,1234567891979,0.0,0.0,714.0,0
1980,Emily,Brown,user1980@example.com,1234567891980,0.0,0.0,714.0,0
1981,Emily,Jones,user1981@example.com,1234567891981,0.0,0.0,714.0,0
1982,Jane,Williams,user1982@example.com,1234567891982,124.6,1.0,691.0,0
1983,Alex,Smith,user1983@example.com,1234567891983,0.0,0.0,714.0,0
1984,Emily,Johnson,user1984@example.com,1234567891984,0.0,0.0,714.0,0
1985,Alex,Jones,user1985@example.com,1234567891985,0.0,0.0,714.0,0
1986,Jane,Jones,user1986@example.com,1234567891986,0.0,0.0,714.0,0
1987,Jane,Williams,user1987@example.com,1234567891987,0.0,0.0,714.0,0
1988,Emily,Jones,user1988@example.com,1234567891988,439.37,2.0,673.0,1
1989,John,Jones,user1989@example.com,1234567891989,0.0,0.0,714.0,0
1990,Alex,Brown,user1990@example.com,1234567891990,0.0,0.0,714.0,0
1991,Alex,Williams,user1991@example.com,1234567891991,258.2,1.0,712.0,0
1992,Chris,Smith,user1992@example.com,1234567891992,246.8,1.0,704.0,0
1993,Alex,Williams,user1993@example.com,1234567891993,0.0,0.0,714.0,0
1994,Alex,Smith,user1994@example.com,1234567891994,286.78,1.0,695.0,0
1995,Emily,Johnson,user1995@example.com,1234567891995,0.0,0.0,714.0,0
1996,Alex,Johnson,user1996@example.com,1234567891996,0.0,0.0,714.0,0
1997,Alex,Jones,user1997@example.com,1234567891997,0.0,0.0,714.0,0
1998,Emily,Williams,user1998@example.com,1234567891998,0.0,0.0,714.0,0
1999,Emily,Brown,user1999@example.com,1234567891999,615.38,2.0,681.0,1
2000,Chris,Johnson,user2000@example.com,1234567892000,0.0,0.0,714.0,0
2001,Emily,Williams,user2001@example.com,1234567892001,0.0,0.0,714.0,0
2002,John,Johnson,user2002@example.com,1234567892002,0.0,0.0,714.0,0
2003,Chris,Brown,user2003@example.com,1234567892003,0.0,0.0,714.0,0
2004,Jane,Brown,user2004@example.com,1234567892004,0.0,0.0,714.0,0
2005,Chris,Smith,user2005@example.com,1234567892005,0.0,0.0,714.0,0
2006,Alex,Williams,user2006@example.com,1234567892006,0.0,0.0,714.0,0
2007,Chris,Williams,user2007@example.com,1234567892007,0.0,0.0,714.0,0
2008,Jane,Brown,user2008@example.com,1234567892008,0.0,0.0,714.0,0
2009,Emily,Johnson,user2009@example.com,1234567892009,0.0,0.0,714.0,0
2010,Chris,Jones,user2010@example.com,1234567892010,0.0,0.0,714.0,0
2011,Alex,Johnson,user2011@example.com,1234567892011,0.0,0.0,714.0,0
2012,John,Brown,user2012@example.com,1234567892012,0.0,0.0,714.0,0
2013,Alex,Brown,user2013@example.com,1234567892013,0.0,0.0,714.0,0
2014,Chris,Brown,user2014@example.com,1234567892014,456.84000000000003,2.0,679.0,1
2015,Chris,Williams,user2015@example.com,1234567892015,0.0,0.0,714.0,0
2016,Emily,Williams,user2016@example.com,1234567892016,0.0,0.0,714.0,0
2017,Jane,Smith,user2017@example.com,1234567892017,0.0,0.0,714.0,0
2018,John,Smith,user2018@example.com,1234567892018,223.7,1.0,707.0,0
2019,John,Williams,user2019@example.com,1234567892019,136.9,1.0,675.0,0
2020,John,Brown,user2020@example.com,1234567892020,0.0,0.0,714.0,0
2021,Alex,Brown,user2021@example.com,1234567892021,231.21,2.0,694.0,0
2022,John,Brown,user2022@example.com,1234567892022,106.52,1.0,682.0,0
2023,Chris,Johnson,user2023@example.com,1234567892023,0.0,0.0,714.0,0
2024,Jane,Williams,user2024@example.com,1234567892024,335.46,1.0,683.0,0
2025,Jane,Williams,user2025@example.com,1234567892025,0.0,0.0,714.0,0
2026,John,Smith,user2026@example.com,1234567892026,0.0,0.0,714.0,0
2027,Jane,Jones,user2027@example.com,1234567892027,401.55,1.0,710.0,1
2028,Jane,Brown,user2028@example.com,1234567892028,0.0,0.0,714.0,0
2029,John,Williams,user2029@example.com,1234567892029,0.0,0.0,714.0,0
2030,Emily,Jones,user2030@example.com,1234567892030,130.66,1.0,697.0,0
2031,John,Smith,user2031@example.com,1234567892031,0.0,0.0,714.0,0
2032,Jane,Brown,user2032@example.com,1234567892032,0.0,0.0,714.0,0
2033,Alex,Smith,user2033@example.com,1234567892033,366.68,1.0,703.0,1
2034,Emily,Johnson,user2034@example.com,1234567892034,0.0,0.0,714.0,0
2035,Alex,Brown,user2035@example.com,1234567892035,0.0,0.0,714.0,0
2036,Jane,Williams,user2036@example.com,1234567892036,0.0,0.0,714.0,0
2037,Chris,Johnson,user2037@example.com,1234567892037,0.0,0.0,714.0,0
2038,Chris,Jones,user2038@example.com,1234567892038,0.0,0.0,714.0,0
2039,Jane,Williams,user2039@example.com,1234567892039,0.0,0.0,714.0,0
2040,John,Jones,user2040@example.com,1234567892040,0.0,0.0,714.0,0
2041,John,Jones,user2041@example.com,1234567892041,0.0,0.0,714.0,0
2042,Alex,Brown,user2042@example.com,1234567892042,0.0,0.0,714.0,0
2043,Chris,Smith,user2043@example.com,1234567892043,398.4,1.0,678.0,1
2044,Jane,Brown,user2044@example.com,1234567892044,0.0,0.0,714.0,0
2045,Chris,Smith,user2045@example.com,1234567892045,0.0,0.0,714.0,0
2046,Emily,Smith,user2046@example.com,1234567892046,0.0,0.0,714.0,0
2047,John,Johnson,user2047@example.com,1234567892047,0.0,0.0,714.0,0
2048,John,Smith,user2048@example.com,1234567892048,0.0,0.0,714.0,0
2049,John,Williams,user2049@example.com,1234567892049,0.0,0.0,714.0,0
2050,John,Brown,user2050@example.com,1234567892050,0.0,0.0,714.0,0
2051,John,Jones,user2051@example.com,1234567892051,0.0,0.0,714.0,0
2052,John,Brown,user2052@example.com,1234567892052,0.0,0.0,714.0,0
2053,Emily,Smith,user2053@example.com,1234567892053,0.0,0.0,714.0,0
2054,John,Jones,user2054@example.com,1234567892054,399.55,2.0,698.0,1
2055,Alex,Jones,user2055@example.com,1234567892055,353.18,1.0,700.0,1
2056,Chris,Brown,user2056@example.com,1234567892056,0.0,0.0,714.0,0
2057,John,Brown,user2057@example.com,1234567892057,0.0,0.0,714.0,0
2058,Emily,Smith,user2058@example.com,1234567892058,0.0,0.0,714.0,0
2059,Emily,Williams,user2059@example.com,1234567892059,0.0,0.0,714.0,0
2060,Chris,Smith,user2060@example.com,1234567892060,0.0,0.0,714.0,0
2061,Emily,Smith,user2061@example.com,1234567892061,0.0,0.0,714.0,0
2062,Jane,Johnson,user2062@example.com,1234567892062,0.0,0.0,714.0,0
2063,Chris,Brown,user2063@example.com,1234567892063,0.0,0.0,714.0,0
2064,Alex,Jones,user2064@example.com,1234567892064,0.0,0.0,714.0,0
2065,John,Smith,user2065@example.com,1234567892065,0.0,0.0,714.0,0
2066,Alex,Jones,user2066@example.com,1234567892066,252.43,2.0,696.0,0
2067,Jane,Johnson,user2067@example.com,1234567892067,100.46,1.0,705.0,0
2068,Alex,Smith,user2068@example.com,1234567892068,0.0,0.0,714.0,0
